"accuracy","capturedAt","convergenceStatus","latitude","longitude","planterCheckInId","treeUuid"
"3.216","1602111374658","null","47.0679013","-122.93827692","1","null"
"3.216","1602111375648","null","47.06790237","-122.93827587","1","null"
"3.216","1602111376541","null","47.06790242","-122.93827611","1","null"
"3.216","1602111377559","null","47.0679074","-122.93827398","1","null"
"3.216","1602111378563","null","47.06791315","-122.9382692","1","null"
"3.216","1602111379551","null","47.06791645","-122.93826781","1","null"
"3.216","1602111380554","null","47.06791892","-122.93826654","1","null"
"3.216","1602111381563","null","47.06791958","-122.93826528","1","null"
"3.216","1602111382559","null","47.06791712","-122.93826361","1","null"
"3.216","1602111383555","null","47.0679156","-122.93826223","1","null"
"3.216","1602111384533","NOT_CONVERGED","47.06791355","-122.93826091","1","e6a71f51-72d5-42b7-a627-2a45d2e7f939"
"3.216","1602111385549","NOT_CONVERGED","47.06791209","-122.93825958","1","e6a71f51-72d5-42b7-a627-2a45d2e7f939"
"3.216","1602111386546","NOT_CONVERGED","47.06792036","-122.93826211","1","e6a71f51-72d5-42b7-a627-2a45d2e7f939"
"3.216","1602111387550","NOT_CONVERGED","47.06793113","-122.93826151","1","e6a71f51-72d5-42b7-a627-2a45d2e7f939"
